race,gender,lsat,ugpa,zfygpa
1.0,1.0,0.8378378378378377,0.975,0.5808080808080809
1.0,0.0,0.5945945945945945,0.825,0.7916666666666667
1.0,0.0,0.7027027027027026,0.75,0.6515151515151516
1.0,1.0,0.945945945945946,0.675,0.662878787878788
1.0,1.0,0.7837837837837838,0.775,0.5883838383838385
1.0,0.0,0.6756756756756757,0.85,0.3282828282828283
1.0,0.0,0.7567567567567568,0.85,0.5631313131313131
1.0,0.0,1.0,0.725,0.7020202020202021
1.0,0.0,0.7297297297297298,0.65,0.5303030303030304
1.0,1.0,0.5405405405405406,0.925,0.6401515151515152
1.0,0.0,0.8108108108108107,0.85,0.47348484848484856
1.0,1.0,0.6756756756756757,0.85,0.6502525252525253
1.0,1.0,0.9189189189189189,0.85,0.6250000000000001
1.0,1.0,0.8648648648648649,0.95,0.6060606060606061
1.0,0.0,0.7837837837837838,0.8,0.27651515151515155
1.0,0.0,0.6216216216216217,0.925,0.7234848484848486
1.0,1.0,0.7837837837837838,0.95,0.5126262626262627
1.0,1.0,0.6486486486486487,0.8,0.6818181818181819
1.0,1.0,0.7837837837837838,0.675,0.47979797979797983
1.0,0.0,0.6216216216216217,0.675,0.6527777777777778
1.0,0.0,0.5135135135135136,0.825,0.441919191919192
1.0,0.0,0.7297297297297298,0.725,0.5770202020202021
1.0,0.0,0.7567567567567568,0.875,0.7260101010101011
1.0,1.0,0.5675675675675675,0.875,0.5303030303030304
1.0,0.0,0.7567567567567568,0.825,0.48737373737373746
0.0,1.0,0.27027027027027023,0.725,0.5542929292929294
1.0,0.0,0.6216216216216217,0.75,0.5921717171717172
1.0,1.0,0.5810810810810811,0.775,0.5366161616161617
1.0,1.0,0.5945945945945945,0.825,0.47348484848484856
1.0,0.0,0.7297297297297298,0.875,0.6111111111111112
1.0,1.0,0.8108108108108107,0.825,0.5871212121212122
1.0,0.0,0.5405405405405406,0.8,0.49621212121212127
1.0,1.0,0.8243243243243243,0.6,0.537878787878788
1.0,0.0,0.7297297297297298,0.825,0.8017676767676768
1.0,1.0,0.6216216216216217,0.775,0.6414141414141414
1.0,1.0,0.5945945945945945,0.825,0.48611111111111116
1.0,1.0,0.8918918918918919,0.75,0.6994949494949496
1.0,0.0,0.6945945945945946,0.875,0.5757575757575758
1.0,1.0,0.445945945945946,0.7,0.5921717171717172
1.0,1.0,0.5540540540540542,0.775,0.4785353535353536
1.0,0.0,0.5405405405405406,0.875,0.5568181818181819
1.0,1.0,0.4594594594594595,0.775,0.5050505050505051
1.0,0.0,0.7837837837837838,0.975,0.840909090909091
1.0,1.0,0.9189189189189189,0.875,0.5340909090909092
1.0,1.0,0.7567567567567568,0.825,0.8724747474747476
1.0,1.0,1.0,0.925,0.6300505050505051
1.0,0.0,0.48648648648648646,0.775,0.5025252525252526
1.0,1.0,0.8378378378378377,0.975,0.7474747474747475
1.0,0.0,0.7837837837837838,0.75,0.6792929292929294
0.0,1.0,0.47297297297297297,0.6,0.3661616161616162
1.0,1.0,0.8918918918918919,0.7,0.6426767676767677
1.0,1.0,0.6486486486486487,0.65,0.8636363636363638
1.0,0.0,0.6756756756756757,0.975,0.5845959595959597
1.0,1.0,0.5675675675675675,0.925,0.46338383838383845
1.0,0.0,0.6486486486486487,0.75,0.46212121212121215
1.0,1.0,0.7567567567567568,0.8,0.5707070707070707
1.0,0.0,0.5945945945945945,0.7,0.7323232323232324
1.0,1.0,0.9189189189189189,0.85,0.7386363636363638
1.0,1.0,0.8108108108108107,0.725,0.45833333333333337
1.0,1.0,0.7837837837837838,0.975,0.7537878787878789
1.0,0.0,0.6216216216216217,1.0,0.48737373737373746
1.0,1.0,0.8918918918918919,0.95,0.8005050505050506
0.0,0.0,0.4324324324324325,0.525,0.3573232323232324
1.0,1.0,0.2972972972972973,0.675,0.33333333333333337
1.0,0.0,0.6756756756756757,0.85,0.5012626262626263
1.0,1.0,0.9189189189189189,0.85,0.6300505050505051
1.0,0.0,0.4594594594594595,0.925,0.48737373737373746
1.0,1.0,0.6216216216216217,0.725,0.5290404040404041
0.0,0.0,0.24324324324324326,0.675,0.44318181818181823
1.0,1.0,0.7297297297297298,0.65,0.5050505050505051
1.0,1.0,0.945945945945946,0.9,0.6111111111111112
1.0,1.0,0.7027027027027026,0.875,0.393939393939394
1.0,1.0,0.6756756756756757,0.75,0.5404040404040404
1.0,1.0,0.6216216216216217,0.575,0.5542929292929294
1.0,0.0,0.7567567567567568,0.8,0.49494949494949503
1.0,1.0,0.8378378378378377,0.65,0.5151515151515152
1.0,0.0,0.8648648648648649,1.0,0.7840909090909092
1.0,0.0,0.8918918918918919,0.8,0.4217171717171717
1.0,0.0,0.6756756756756757,0.975,0.44318181818181823
1.0,1.0,0.5945945945945945,0.525,0.5454545454545455
0.0,0.0,0.6756756756756757,1.0,0.5012626262626263
1.0,1.0,0.7027027027027026,0.825,0.6123737373737375
1.0,1.0,0.7297297297297298,0.7,0.643939393939394
1.0,1.0,0.6216216216216217,0.825,0.5606060606060607
1.0,0.0,0.48648648648648646,0.825,0.417929292929293
1.0,0.0,0.7297297297297298,0.85,0.5176767676767677
1.0,1.0,0.6891891891891893,0.9,0.7007575757575758
1.0,1.0,0.7837837837837838,0.9,0.5845959595959597
1.0,0.0,0.7837837837837838,0.925,0.6136363636363636
1.0,0.0,0.5675675675675675,0.85,0.6654040404040404
1.0,1.0,0.7567567567567568,0.95,0.7373737373737375
1.0,1.0,0.7297297297297298,0.95,0.7626262626262628
1.0,0.0,0.8918918918918919,0.9,0.4911616161616162
1.0,1.0,0.7837837837837838,0.75,0.8093434343434345
1.0,0.0,1.0,0.9,0.6578282828282829
1.0,0.0,0.5945945945945945,0.675,0.23106060606060613
1.0,1.0,0.8378378378378377,0.925,0.5303030303030304
1.0,1.0,0.7567567567567568,0.7,0.7272727272727273
1.0,1.0,0.6486486486486487,0.775,0.42929292929292934
1.0,1.0,0.7027027027027026,0.875,0.6035353535353536
1.0,0.0,0.7027027027027026,0.875,0.5441919191919192
1.0,0.0,0.6216216216216217,0.825,0.5025252525252526
1.0,0.0,0.7702702702702702,0.9,0.47348484848484856
1.0,1.0,1.0,0.85,0.9040404040404042
1.0,1.0,0.5135135135135136,0.7,0.5467171717171718
1.0,0.0,0.6486486486486487,0.975,0.6010101010101011
1.0,1.0,0.7027027027027026,0.825,0.5101010101010102
1.0,0.0,0.6486486486486487,0.775,0.5505050505050506
1.0,1.0,0.8648648648648649,0.8,0.7184343434343435
1.0,1.0,0.5810810810810811,0.75,0.6414141414141414
1.0,1.0,0.945945945945946,1.0,0.5909090909090909
1.0,1.0,0.5945945945945945,0.675,0.518939393939394
1.0,1.0,0.8918918918918919,0.95,0.7159090909090909
0.0,1.0,0.37837837837837834,0.5,0.3484848484848485
1.0,0.0,0.8918918918918919,0.95,0.7323232323232324
1.0,1.0,0.8648648648648649,0.65,0.5997474747474748
1.0,0.0,0.6891891891891893,0.825,0.49494949494949503
1.0,1.0,0.7027027027027026,0.725,0.6212121212121213
1.0,1.0,0.8378378378378377,0.7,0.7159090909090909
1.0,0.0,0.7027027027027026,0.775,0.5782828282828283
1.0,1.0,0.48648648648648646,0.85,0.571969696969697
1.0,1.0,0.6486486486486487,0.775,0.6022727272727273
1.0,1.0,0.4594594594594595,0.675,0.4608585858585859
1.0,0.0,0.9189189189189189,0.975,0.5782828282828283
1.0,0.0,0.7297297297297298,0.875,0.686868686868687
1.0,1.0,0.6216216216216217,0.75,0.542929292929293
1.0,0.0,0.5405405405405406,0.8,0.441919191919192
1.0,0.0,0.7297297297297298,0.925,0.6325757575757576
1.0,0.0,0.6756756756756757,0.825,0.5277777777777778
1.0,0.0,0.6486486486486487,0.8,0.7285353535353536
1.0,1.0,0.7837837837837838,0.825,0.6325757575757576
1.0,0.0,0.6486486486486487,0.875,0.6565656565656566
1.0,1.0,0.6486486486486487,0.95,0.6426767676767677
1.0,0.0,0.8918918918918919,0.925,0.542929292929293
1.0,1.0,0.7567567567567568,0.8,0.6047979797979799
1.0,1.0,0.6756756756756757,0.85,0.7070707070707072
1.0,1.0,0.8378378378378377,1.0,0.8156565656565657
1.0,1.0,0.6486486486486487,0.7,0.39141414141414144
1.0,1.0,0.7837837837837838,0.85,0.4684343434343435
1.0,0.0,0.5675675675675675,0.75,0.6464646464646465
1.0,1.0,0.8918918918918919,0.95,0.43560606060606066
1.0,0.0,0.8378378378378377,1.0,0.6250000000000001
1.0,1.0,0.7567567567567568,0.625,0.797979797979798
1.0,1.0,0.8648648648648649,0.8,0.6174242424242424
1.0,1.0,0.5405405405405406,0.8,0.4785353535353536
1.0,0.0,0.7027027027027026,0.9,0.7651515151515152
1.0,1.0,0.6216216216216217,0.775,0.4457070707070707
1.0,1.0,0.7027027027027026,0.6,0.61489898989899
1.0,1.0,0.6486486486486487,0.85,0.7020202020202021
1.0,0.0,0.5945945945945945,0.975,0.7487373737373738
1.0,0.0,0.8108108108108107,0.825,0.8623737373737375
1.0,1.0,0.8378378378378377,0.85,0.8194444444444444
0.0,1.0,0.4324324324324325,0.85,0.28535353535353536
1.0,0.0,0.8108108108108107,0.875,0.720959595959596
1.0,1.0,0.7837837837837838,0.925,0.7272727272727273
1.0,1.0,0.8378378378378377,0.675,0.6250000000000001
1.0,1.0,0.5945945945945945,0.625,0.5202020202020202
1.0,1.0,0.8648648648648649,0.8,0.5833333333333334
1.0,0.0,0.9189189189189189,0.825,0.5757575757575758
1.0,1.0,0.6486486486486487,0.8,0.5656565656565657
1.0,1.0,0.7027027027027026,0.9,0.5997474747474748
1.0,0.0,0.5945945945945945,0.875,0.6338383838383839
1.0,0.0,0.7027027027027026,0.75,0.441919191919192
1.0,0.0,0.5675675675675675,1.0,0.7234848484848486
1.0,0.0,0.3243243243243244,0.85,0.5707070707070707
1.0,1.0,0.7027027027027026,0.7,0.691919191919192
1.0,0.0,0.7297297297297298,0.85,0.4684343434343435
1.0,0.0,0.8918918918918919,0.975,0.42929292929292934
1.0,1.0,0.6081081081081081,0.9,0.4911616161616162
1.0,1.0,0.7837837837837838,0.725,0.6603535353535355
1.0,1.0,0.5945945945945945,0.675,0.6010101010101011
1.0,0.0,0.5135135135135136,0.925,0.5202020202020202
1.0,0.0,0.8378378378378377,0.9,0.6010101010101011
1.0,1.0,0.6216216216216217,0.925,0.6830808080808082
0.0,0.0,0.7567567567567568,0.725,0.4507575757575758
1.0,0.0,0.8648648648648649,0.775,0.648989898989899
1.0,1.0,0.8108108108108107,0.825,0.7512626262626263
1.0,1.0,0.7837837837837838,0.8,0.5580808080808082
1.0,0.0,0.8378378378378377,0.775,0.5101010101010102
1.0,0.0,0.5135135135135136,0.9,0.398989898989899
1.0,0.0,0.8108108108108107,0.725,0.4305555555555556
1.0,1.0,0.7027027027027026,0.775,0.5404040404040404
1.0,1.0,0.7162162162162162,0.75,0.48737373737373746
1.0,1.0,0.8918918918918919,0.775,0.5669191919191919
1.0,1.0,0.8108108108108107,0.625,0.638888888888889
1.0,1.0,0.7027027027027026,0.925,0.8345959595959597
1.0,1.0,0.5945945945945945,0.625,0.47601010101010105
1.0,0.0,0.5756756756756756,0.775,0.5101010101010102
1.0,0.0,0.6216216216216217,0.8,0.8194444444444444
1.0,0.0,0.8108108108108107,0.85,0.6186868686868687
1.0,0.0,0.6486486486486487,0.925,0.6502525252525253
1.0,0.0,0.945945945945946,0.95,0.44949494949494956
0.0,0.0,0.36486486486486486,0.6,0.33585858585858586
1.0,1.0,0.7567567567567568,0.775,0.6085858585858587
1.0,1.0,0.8648648648648649,0.625,0.46717171717171724
0.0,1.0,0.48648648648648646,0.875,0.43939393939393945
1.0,1.0,0.6486486486486487,0.775,0.5770202020202021
1.0,0.0,0.6486486486486487,0.75,0.595959595959596
0.0,0.0,0.7297297297297298,0.75,0.3964646464646465
1.0,1.0,0.7567567567567568,0.7,0.6452020202020203
1.0,1.0,0.6216216216216217,0.775,0.7436868686868687
1.0,0.0,0.6486486486486487,0.85,0.6843434343434344
1.0,0.0,0.5945945945945945,0.825,0.7323232323232324
1.0,0.0,0.7027027027027026,0.85,0.6944444444444445
1.0,0.0,0.9189189189189189,0.85,0.638888888888889
1.0,1.0,0.7297297297297298,1.0,0.6426767676767677
1.0,1.0,0.6756756756756757,0.625,0.3522727272727273
1.0,0.0,0.6486486486486487,0.9,0.7184343434343435
1.0,1.0,0.5540540540540542,0.775,0.3901515151515152
1.0,1.0,0.7027027027027026,0.675,0.7550505050505052
1.0,1.0,0.6756756756756757,0.725,0.571969696969697
1.0,1.0,0.5405405405405406,0.875,0.5151515151515152
1.0,1.0,0.6216216216216217,0.65,0.5101010101010102
0.0,1.0,0.5675675675675675,0.6,0.41287878787878796
1.0,0.0,0.7297297297297298,0.9,0.6502525252525253
1.0,1.0,0.7567567567567568,0.825,0.5833333333333334
1.0,0.0,0.7567567567567568,0.75,0.638888888888889
1.0,1.0,0.5135135135135136,0.75,0.547979797979798
1.0,1.0,0.7837837837837838,0.7,0.8131313131313131
1.0,1.0,0.5675675675675675,0.775,0.43560606060606066
1.0,1.0,0.6621621621621623,0.95,0.720959595959596
1.0,1.0,0.6756756756756757,0.775,0.49368686868686873
1.0,1.0,0.8108108108108107,0.725,0.5227272727272728
1.0,0.0,0.7297297297297298,0.875,0.7474747474747475
1.0,0.0,0.5945945945945945,0.675,0.7070707070707072
1.0,0.0,0.5540540540540542,0.75,0.5391414141414141
1.0,1.0,0.8648648648648649,0.9,0.5063131313131314
1.0,0.0,0.5135135135135136,0.9,0.5845959595959597
1.0,0.0,0.5945945945945945,0.575,0.46212121212121215
0.0,0.0,0.37837837837837834,0.625,0.417929292929293
1.0,0.0,0.5945945945945945,0.825,0.4444444444444445
1.0,1.0,0.972972972972973,0.925,0.5505050505050506
1.0,0.0,0.7297297297297298,0.925,0.4053030303030304
1.0,0.0,0.7837837837837838,0.7,0.6123737373737375
1.0,0.0,0.6216216216216217,0.875,0.6035353535353536
1.0,1.0,0.7297297297297298,0.75,0.648989898989899
1.0,1.0,0.7027027027027026,0.775,0.6717171717171718
1.0,1.0,0.7837837837837838,0.925,0.6616161616161617
1.0,1.0,0.7027027027027026,0.85,0.7058080808080809
1.0,1.0,0.5405405405405406,0.8,0.43939393939393945
1.0,1.0,0.6486486486486487,0.575,0.2626262626262627
1.0,1.0,0.7567567567567568,0.6,0.49621212121212127
1.0,0.0,0.5945945945945945,0.775,0.5555555555555556
1.0,1.0,0.6486486486486487,0.8,0.6250000000000001
0.0,0.0,0.3324324324324324,0.675,0.36363636363636365
1.0,0.0,0.6351351351351351,0.8,0.6641414141414141
1.0,0.0,0.6216216216216217,0.925,0.638888888888889
1.0,0.0,0.7837837837837838,0.775,0.5631313131313131
1.0,1.0,0.4324324324324325,0.65,0.5214646464646465
1.0,1.0,0.7567567567567568,0.95,0.5025252525252526
1.0,1.0,0.8378378378378377,0.75,0.6022727272727273
1.0,0.0,0.6756756756756757,0.825,0.422979797979798
1.0,1.0,0.9189189189189189,0.7,0.6906565656565657
1.0,1.0,0.7567567567567568,0.9,0.763888888888889
1.0,0.0,0.9189189189189189,0.925,0.7222222222222223
1.0,0.0,0.8108108108108107,0.85,0.5580808080808082
1.0,0.0,0.7837837837837838,0.9,0.7891414141414143
1.0,0.0,0.5675675675675675,0.775,0.41287878787878796
1.0,0.0,0.6486486486486487,0.8,0.5
1.0,0.0,0.5135135135135136,0.85,0.3055555555555556
1.0,0.0,0.8378378378378377,0.825,0.5063131313131314
